CODE,DESC,TU1CODE,TU1DESC,TU2CODE,TU2DESC,TU3CODE,TU3DESC,,,
180403,Traveling  - Travel Related to Caring For & Helping Nonhh Members - Travel related to nonhh children's health,18,Traveling ,04,Travel Related to Caring For & Helping Nonhh Members,03,Travel related to nonhh children's health,,,Traveling  - Travel Related to Caring For & Helping Nonhh Members - Travel related to nonhh children's health
180404,Traveling  - Travel Related to Caring For & Helping Nonhh Members - Travel related to caring for nonhh adults,18,Traveling ,04,Travel Related to Caring For & Helping Nonhh Members,04,Travel related to caring for nonhh adults,,,Traveling  - Travel Related to Caring For & Helping Nonhh Members - Travel related to caring for nonhh adults
180405,Traveling  - Travel Related to Caring For & Helping Nonhh Members - Travel related to helping nonhh adults,18,Traveling ,04,Travel Related to Caring For & Helping Nonhh Members,05,Travel related to helping nonhh adults,,,Traveling  - Travel Related to Caring For & Helping Nonhh Members - Travel related to helping nonhh adults
180499,"Traveling  - Travel Related to Caring For & Helping Nonhh Members - Travel rel. to caring for & helping nonhh members, n.e.c.*",18,Traveling ,04,Travel Related to Caring For & Helping Nonhh Members,99,"Travel rel. to caring for & helping nonhh members, n.e.c.*",,,"Traveling  - Travel Related to Caring For & Helping Nonhh Members - Travel rel. to caring for & helping nonhh members, n.e.c.*"
180501,Traveling  - Travel Related to Work - Travel related to working,18,Traveling ,05,Travel Related to Work,01,Travel related to working,,,Traveling  - Travel Related to Work - Travel related to working
180502,Traveling  - Travel Related to Work - Travel related to work-related activities,18,Traveling ,05,Travel Related to Work,02,Travel related to work-related activities,,,Traveling  - Travel Related to Work - Travel related to work-related activities
180503,Traveling  - Travel Related to Work - Travel related to income-generating activities,18,Traveling ,05,Travel Related to Work,03,Travel related to income-generating activities,,,Traveling  - Travel Related to Work - Travel related to income-generating activities
180504,Traveling  - Travel Related to Work - Travel related to job search & interviewing,18,Traveling ,05,Travel Related to Work,04,Travel related to job search & interviewing,,,Traveling  - Travel Related to Work - Travel related to job search & interviewing
180599,"Traveling  - Travel Related to Work - Travel related to work, n.e.c.*",18,Traveling ,05,Travel Related to Work,99,"Travel related to work, n.e.c.*",,,"Traveling  - Travel Related to Work - Travel related to work, n.e.c.*"
180601,Traveling  - Travel Related to Education - Travel related to taking class,18,Traveling ,06,Travel Related to Education,01,Travel related to taking class,,,Traveling  - Travel Related to Education - Travel related to taking class
180602,Traveling  - Travel Related to Education - Travel related to extracurricular activities (ex. Sports),18,Traveling ,06,Travel Related to Education,02,Travel related to extracurricular activities (ex. Sports),,,Traveling  - Travel Related to Education - Travel related to extracurricular activities (ex. Sports)
180603,Traveling  - Travel Related to Education - Travel related to research/homework,18,Traveling ,06,Travel Related to Education,03,Travel related to research/homework,,,Traveling  - Travel Related to Education - Travel related to research/homework
180604,Traveling  - Travel Related to Education - Travel related to registration/administrative activities,18,Traveling ,06,Travel Related to Education,04,Travel related to registration/administrative activities,,,Traveling  - Travel Related to Education - Travel related to registration/administrative activities
180699,"Traveling  - Travel Related to Education - Travel related to education, n.e.c.*",18,Traveling ,06,Travel Related to Education,99,"Travel related to education, n.e.c.*",,,"Traveling  - Travel Related to Education - Travel related to education, n.e.c.*"
180701,Traveling  - Travel Related to Consumer Purchases - Travel related to grocery shopping,18,Traveling ,07,Travel Related to Consumer Purchases,01,Travel related to grocery shopping,,,Traveling  - Travel Related to Consumer Purchases - Travel related to grocery shopping
180702,Traveling  - Travel Related to Consumer Purchases - Travel related to purchasing gas,18,Traveling ,07,Travel Related to Consumer Purchases,02,Travel related to purchasing gas,,,Traveling  - Travel Related to Consumer Purchases - Travel related to purchasing gas
180703,Traveling  - Travel Related to Consumer Purchases - Travel related to purchasing food (not groceries),18,Traveling ,07,Travel Related to Consumer Purchases,03,Travel related to purchasing food (not groceries),,,Traveling  - Travel Related to Consumer Purchases - Travel related to purchasing food (not groceries)
180704,"Traveling  - Travel Related to Consumer Purchases - Travel related to shopping, ex groceries, food, and gas",18,Traveling ,07,Travel Related to Consumer Purchases,04,"Travel related to shopping, ex groceries, food, and gas",,,"Traveling  - Travel Related to Consumer Purchases - Travel related to shopping, ex groceries, food, and gas"
180799,"Traveling  - Travel Related to Consumer Purchases - Travel related to consumer purchases, n.e.c.*",18,Traveling ,07,Travel Related to Consumer Purchases,99,"Travel related to consumer purchases, n.e.c.*",,,"Traveling  - Travel Related to Consumer Purchases - Travel related to consumer purchases, n.e.c.*"
180801,Traveling  - Travel Related to Using Professional and Personal Care Services - Travel related to using childcare services,18,Traveling ,08,Travel Related to Using Professional and Personal Care Services,01,Travel related to using childcare services,,,Traveling  - Travel Related to Using Professional and Personal Care Services - Travel related to using childcare services
180802,Traveling  - Travel Related to Using Professional and Personal Care Services - Travel related to using financial services and banking,18,Traveling ,08,Travel Related to Using Professional and Personal Care Services,02,Travel related to using financial services and banking,,,Traveling  - Travel Related to Using Professional and Personal Care Services - Travel related to using financial services and banking
180803,Traveling  - Travel Related to Using Professional and Personal Care Services - Travel related to using legal services,18,Traveling ,08,Travel Related to Using Professional and Personal Care Services,03,Travel related to using legal services,,,Traveling  - Travel Related to Using Professional and Personal Care Services - Travel related to using legal services
180804,Traveling  - Travel Related to Using Professional and Personal Care Services - Travel related to using medical services,18,Traveling ,08,Travel Related to Using Professional and Personal Care Services,04,Travel related to using medical services,,,Traveling  - Travel Related to Using Professional and Personal Care Services - Travel related to using medical services
180805,Traveling  - Travel Related to Using Professional and Personal Care Services - Travel related to using personal care services,18,Traveling ,08,Travel Related to Using Professional and Personal Care Services,05,Travel related to using personal care services,,,Traveling  - Travel Related to Using Professional and Personal Care Services - Travel related to using personal care services
180806,Traveling  - Travel Related to Using Professional and Personal Care Services - Travel related to using real estate services,18,Traveling ,08,Travel Related to Using Professional and Personal Care Services,06,Travel related to using real estate services,,,Traveling  - Travel Related to Using Professional and Personal Care Services - Travel related to using real estate services
180807,Traveling  - Travel Related to Using Professional and Personal Care Services - Travel related to using veterinary services,18,Traveling ,08,Travel Related to Using Professional and Personal Care Services,07,Travel related to using veterinary services,,,Traveling  - Travel Related to Using Professional and Personal Care Services - Travel related to using veterinary services
180899,"Traveling  - Travel Related to Using Professional and Personal Care Services - Travel rel. to using prof. & personal care services, n.e.c.*",18,Traveling ,08,Travel Related to Using Professional and Personal Care Services,99,"Travel rel. to using prof. & personal care services, n.e.c.*",,,"Traveling  - Travel Related to Using Professional and Personal Care Services - Travel rel. to using prof. & personal care services, n.e.c.*"
180901,Traveling  - Travel Related to Using Household Services - Travel related to using household services,18,Traveling ,09,Travel Related to Using Household Services,01,Travel related to using household services,,,Traveling  - Travel Related to Using Household Services - Travel related to using household services
180902,Traveling  - Travel Related to Using Household Services - Travel related to using home main./repair/d残or./construction svcs,18,Traveling ,09,Travel Related to Using Household Services,02,Travel related to using home main./repair/d残or./construction svcs,,,Traveling  - Travel Related to Using Household Services - Travel related to using home main./repair/d残or./construction svcs
180903,Traveling  - Travel Related to Using Household Services - Travel related to using pet services (not vet),18,Traveling ,09,Travel Related to Using Household Services,03,Travel related to using pet services (not vet),,,Traveling  - Travel Related to Using Household Services - Travel related to using pet services (not vet)
180904,Traveling  - Travel Related to Using Household Services - Travel related to using lawn and garden services,18,Traveling ,09,Travel Related to Using Household Services,04,Travel related to using lawn and garden services,,,Traveling  - Travel Related to Using Household Services - Travel related to using lawn and garden services
180905,Traveling  - Travel Related to Using Household Services - Travel related to using vehicle maintenance & repair services,18,Traveling ,09,Travel Related to Using Household Services,05,Travel related to using vehicle maintenance & repair services,,,Traveling  - Travel Related to Using Household Services - Travel related to using vehicle maintenance & repair services
180999,"Traveling  - Travel Related to Using Household Services - Travel related to using household services, n.e.c.*",18,Traveling ,09,Travel Related to Using Household Services,99,"Travel related to using household services, n.e.c.*",,,"Traveling  - Travel Related to Using Household Services - Travel related to using household services, n.e.c.*"
181001,Traveling  - Travel Related to Using Govt Services & Civic Obligations - Travel related to using government services,18,Traveling ,10,Travel Related to Using Govt Services & Civic Obligations,01,Travel related to using government services,,,Traveling  - Travel Related to Using Govt Services & Civic Obligations - Travel related to using government services
181002,Traveling  - Travel Related to Using Govt Services & Civic Obligations - Travel related to civic obligations & participation,18,Traveling ,10,Travel Related to Using Govt Services & Civic Obligations,02,Travel related to civic obligations & participation,,,Traveling  - Travel Related to Using Govt Services & Civic Obligations - Travel related to civic obligations & participation
181099,"Traveling  - Travel Related to Using Govt Services & Civic Obligations - Travel rel. to govt svcs & civic obligations, n.e.c.*",18,Traveling ,10,Travel Related to Using Govt Services & Civic Obligations,99,"Travel rel. to govt svcs & civic obligations, n.e.c.*",,,"Traveling  - Travel Related to Using Govt Services & Civic Obligations - Travel rel. to govt svcs & civic obligations, n.e.c.*"
181101,Traveling  - Travel Related to Eating and Drinking - Travel related to eating and drinking,18,Traveling ,11,Travel Related to Eating and Drinking,01,Travel related to eating and drinking,,,Traveling  - Travel Related to Eating and Drinking - Travel related to eating and drinking
181199,"Traveling  - Travel Related to Eating and Drinking - Travel related to eating and drinking, n.e.c.*",18,Traveling ,11,Travel Related to Eating and Drinking,99,"Travel related to eating and drinking, n.e.c.*",,,"Traveling  - Travel Related to Eating and Drinking - Travel related to eating and drinking, n.e.c.*"
181201,"Traveling  - Travel Related to Socializing, Relaxing, and Leisure - Travel related to socializing and communicating",18,Traveling ,12,"Travel Related to Socializing, Relaxing, and Leisure",01,Travel related to socializing and communicating,,,"Traveling  - Travel Related to Socializing, Relaxing, and Leisure - Travel related to socializing and communicating"
181202,"Traveling  - Travel Related to Socializing, Relaxing, and Leisure - Travel related to attending or hosting social events",18,Traveling ,12,"Travel Related to Socializing, Relaxing, and Leisure",02,Travel related to attending or hosting social events,,,"Traveling  - Travel Related to Socializing, Relaxing, and Leisure - Travel related to attending or hosting social events"
181203,"Traveling  - Travel Related to Socializing, Relaxing, and Leisure - Travel related to relaxing and leisure",18,Traveling ,12,"Travel Related to Socializing, Relaxing, and Leisure",03,Travel related to relaxing and leisure,,,"Traveling  - Travel Related to Socializing, Relaxing, and Leisure - Travel related to relaxing and leisure"
181204,"Traveling  - Travel Related to Socializing, Relaxing, and Leisure - Travel related to arts and entertainment",18,Traveling ,12,"Travel Related to Socializing, Relaxing, and Leisure",04,Travel related to arts and entertainment,,,"Traveling  - Travel Related to Socializing, Relaxing, and Leisure - Travel related to arts and entertainment"
181205,"Traveling  - Travel Related to Socializing, Relaxing, and Leisure - Travel as a form of entertainment",18,Traveling ,12,"Travel Related to Socializing, Relaxing, and Leisure",05,Travel as a form of entertainment,,,"Traveling  - Travel Related to Socializing, Relaxing, and Leisure - Travel as a form of entertainment"
181299,"Traveling  - Travel Related to Socializing, Relaxing, and Leisure - Travel rel. to socializing, relaxing, & leisure, n.e.c.*",18,Traveling ,12,"Travel Related to Socializing, Relaxing, and Leisure",99,"Travel rel. to socializing, relaxing, & leisure, n.e.c.*",,,"Traveling  - Travel Related to Socializing, Relaxing, and Leisure - Travel rel. to socializing, relaxing, & leisure, n.e.c.*"
181301,"Traveling  - Travel Related to Sports, Exercise, & Recreation - Travel related to participating in sports/exercise/recreation",18,Traveling ,13,"Travel Related to Sports, Exercise, & Recreation",01,Travel related to participating in sports/exercise/recreation,,,"Traveling  - Travel Related to Sports, Exercise, & Recreation - Travel related to participating in sports/exercise/recreation"
181302,"Traveling  - Travel Related to Sports, Exercise, & Recreation - Travel related to attending sporting/recreational events",18,Traveling ,13,"Travel Related to Sports, Exercise, & Recreation",02,Travel related to attending sporting/recreational events,,,"Traveling  - Travel Related to Sports, Exercise, & Recreation - Travel related to attending sporting/recreational events"
181399,"Traveling  - Travel Related to Sports, Exercise, & Recreation - Travel related to sports, exercise, & recreation, n.e.c.*",18,Traveling ,13,"Travel Related to Sports, Exercise, & Recreation",99,"Travel related to sports, exercise, & recreation, n.e.c.*",,,"Traveling  - Travel Related to Sports, Exercise, & Recreation - Travel related to sports, exercise, & recreation, n.e.c.*"
181401,Traveling  - Travel Related to Religious/Spiritual Activities - Travel related to religious/spiritual practices,18,Traveling ,14,Travel Related to Religious/Spiritual Activities,01,Travel related to religious/spiritual practices,,,Traveling  - Travel Related to Religious/Spiritual Activities - Travel related to religious/spiritual practices
181499,"Traveling  - Travel Related to Religious/Spiritual Activities - Travel rel. to religious/spiritual activities, n.e.c.*",18,Traveling ,14,Travel Related to Religious/Spiritual Activities,99,"Travel rel. to religious/spiritual activities, n.e.c.*",,,"Traveling  - Travel Related to Religious/Spiritual Activities - Travel rel. to religious/spiritual activities, n.e.c.*"
181501,Traveling  - Travel Related to Volunteer Activities - Travel related to volunteering,18,Traveling ,15,Travel Related to Volunteer Activities,01,Travel related to volunteering,,,Traveling  - Travel Related to Volunteer Activities - Travel related to volunteering
181599,"Traveling  - Travel Related to Volunteer Activities - Travel related to volunteer activities, n.e.c.*",18,Traveling ,15,Travel Related to Volunteer Activities,99,"Travel related to volunteer activities, n.e.c.*",,,"Traveling  - Travel Related to Volunteer Activities - Travel related to volunteer activities, n.e.c.*"
181601,Traveling  - Travel Related to Telephone Calls - Travel Related to Telephone Calls,18,Traveling ,16,Travel Related to Telephone Calls,01,Travel Related to Telephone Calls,,,Traveling  - Travel Related to Telephone Calls - Travel Related to Telephone Calls
181699,"Traveling  - Travel Related to Telephone Calls - Travel rel. to phone calls, n.e.c.*",18,Traveling ,16,Travel Related to Telephone Calls,99,"Travel rel. to phone calls, n.e.c.*",,,"Traveling  - Travel Related to Telephone Calls - Travel rel. to phone calls, n.e.c.*"
181801,Traveling  - Security Procedures Related to Traveling - Security procedures related to traveling,18,Traveling ,18,Security Procedures Related to Traveling,01,Security procedures related to traveling,,,Traveling  - Security Procedures Related to Traveling - Security procedures related to traveling
181899,"Traveling  - Security Procedures Related to Traveling - Security procedures related to traveling, n.e.c.*",18,Traveling ,18,Security Procedures Related to Traveling,99,"Security procedures related to traveling, n.e.c.*",,,"Traveling  - Security Procedures Related to Traveling - Security procedures related to traveling, n.e.c.*"
189999,"Traveling  - Traveling, n.e.c.* - Traveling, n.e.c.*",18,Traveling ,99,"Traveling, n.e.c.*",99,"Traveling, n.e.c.*",,,"Traveling  - Traveling, n.e.c.* - Traveling, n.e.c.*"
500101,Data Codes - Unable to Code - Insufficient detail in verbatim,50,Data Codes,01,Unable to Code,01,Insufficient detail in verbatim,,,Data Codes - Unable to Code - Insufficient detail in verbatim
500103,Data Codes - Unable to Code - Missing travel or destination,50,Data Codes,01,Unable to Code,03,Missing travel or destination,,,Data Codes - Unable to Code - Missing travel or destination
500105,"Data Codes - Unable to Code - Respondent refused to provide information/""none of your business""",50,Data Codes,01,Unable to Code,05,"Respondent refused to provide information/""none of your business""",,,"Data Codes - Unable to Code - Respondent refused to provide information/""none of your business"""
500106,Data Codes - Unable to Code - Gap/can't remember,50,Data Codes,01,Unable to Code,06,Gap/can't remember,,,Data Codes - Unable to Code - Gap/can't remember
500107,Data Codes - Unable to Code - Unable to code activity at 1st tier,50,Data Codes,01,Unable to Code,07,Unable to code activity at 1st tier,,,Data Codes - Unable to Code - Unable to code activity at 1st tier
509999,"Data Codes - Data codes, n.e.c.* - Data codes, n.e.c.*",50,Data Codes,99,"Data codes, n.e.c.*",99,"Data codes, n.e.c.*",,,"Data Codes - Data codes, n.e.c.* - Data codes, n.e.c.*"
